False,0.002446889877319336,100
True,0.0039997100830078125,100
False,0.0028142929077148438,100
True,0.0026340484619140625,100
False,0.0016694068908691406,100
True,0.001990795135498047,100
False,0.003086090087890625,100
True,0.0037682056427001953,100
False,0.007828712463378906,100
True,0.012116432189941406,100
False,0.09358859062194824,1000
True,0.02366352081298828,1000
False,0.11048626899719238,1000
True,0.0322566032409668,1000
False,0.1286625862121582,1000
True,0.03161501884460449,1000
False,0.17016148567199707,1000
True,0.027184724807739258,1000
False,0.10665297508239746,1000
True,0.027445554733276367,1000
False,6.874346494674683,10000
True,0.3608512878417969,10000
False,6.7235047817230225,10000
True,0.23936223983764648,10000
False,4.6487977504730225,10000
True,0.17151188850402832,10000
False,4.3870933055877686,10000
True,0.17063140869140625,10000
False,4.248332738876343,10000
True,0.19360017776489258,10000
False,480.74382923973839,100000
True,2.6994831562042236,100000
False,480.8438883462626,100000
True,2.7802059650421143,100000
False,480.8438883462626,100000
True,2.658017158508301,100000
False,480.342620876097,100000
True,2.6565587520599365,100000
False,480.5782415309862,100000
True,2.726196765899658,100000
False,1000.273641923643,1000000
True,35.33880043029785,1000000
False,1000.725364098657,1000000
True,35.67088913917541,1000000
False,1000.651420943582,1000000
True,36.57328971032876,1000000
False,1000.836252706827,1000000
True,35.42985617253426,1000000
False,1000.541097523469,1000000
True,35.86527193649561,1000000
